"SiteCode","SiteName","Species","sp_correct_name","SiteXSpecies","date","Year","Month","Doy","RobustLFMC","RobustStandErrLFMC","RobustNval"
"D04S1","Les Adrechs","Genista cinerea","Genista cinerea","D04S1XGencin","20/08/2007",2007,8,232,51.55494,1.5871999,5
"D04S1","Les Adrechs","Genista cinerea","Genista cinerea","D04S1XGencin","23/08/2007",2007,8,235,71.10637,1.5871999,5
"D04S1","Les Adrechs","Genista cinerea","Genista cinerea","D04S1XGencin","27/08/2007",2007,8,239,60.49532,1.5871999,5
"D04S1","Les Adrechs","Genista cinerea","Genista cinerea","D04S1XGencin","03/09/2007",2007,9,246,48.22915,1.5871999,5
"D04S1","Les Adrechs","Genista cinerea","Genista cinerea","D04S1XGencin","06/09/2007",2007,9,249,55.53217,1.5871999,5
"D04S1","Les Adrechs","Genista cinerea","Genista cinerea","D04S1XGencin","10/09/2007",2007,9,253,57.7075,1.5871999,5
"D04S1","Les Adrechs","Genista cinerea","Genista cinerea","D04S1XGencin","13/09/2007",2007,9,256,58.3793,1.5871999,5
"D04S1","Les Adrechs","Genista cinerea","Genista cinerea","D04S1XGencin","17/09/2007",2007,9,260,52.97443,1.5871999,5
"D04S1","Les Adrechs","Genista cinerea","Genista cinerea","D04S1XGencin","20/09/2007",2007,9,263,68.17016,1.5871999,5
"D04S1","Les Adrechs","Genista cinerea","Genista cinerea","D04S1XGencin","24/09/2007",2007,9,267,47.50997,1.5871999,5
"D04S1","Les Adrechs","Genista cinerea","Genista cinerea","D04S1XGencin","27/09/2007",2007,9,270,51.27533,1.5871999,5
"D04S1","Les Adrechs","Genista cinerea","Genista cinerea","D04S1XGencin","07/07/2008",2008,7,189,111.53267,1.5871999,5
"D04S1","Les Adrechs","Genista cinerea","Genista cinerea","D04S1XGencin","10/07/2008",2008,7,192,108.3973,1.5871999,5
"D04S1","Les Adrechs","Genista cinerea","Genista cinerea","D04S1XGencin","17/07/2008",2008,7,199,87.56244,1.5871999,5
"D04S1","Les Adrechs","Genista cinerea","Genista cinerea","D04S1XGencin","21/07/2008",2008,7,203,83.06811,1.5871999,5
"D04S1","Les Adrechs","Genista cinerea","Genista cinerea","D04S1XGencin","24/07/2008",2008,7,206,88.54531,1.5871999,5
"D04S1","Les Adrechs","Genista cinerea","Genista cinerea","D04S1XGencin","28/07/2008",2008,7,210,81.27712,1.5871999,5
"D04S1","Les Adrechs","Genista cinerea","Genista cinerea","D04S1XGencin","31/07/2008",2008,7,213,75.56659,1.5871999,5
"D04S1","Les Adrechs","Genista cinerea","Genista cinerea","D04S1XGencin","04/08/2008",2008,8,217,68.0767,1.5871999,5
"D04S1","Les Adrechs","Genista cinerea","Genista cinerea","D04S1XGencin","07/08/2008",2008,8,220,73.79345,1.5871999,5
"D04S1","Les Adrechs","Genista cinerea","Genista cinerea","D04S1XGencin","11/08/2008",2008,8,224,69.18313,1.5871999,5
"D04S1","Les Adrechs","Genista cinerea","Genista cinerea","D04S1XGencin","18/08/2008",2008,8,231,116.57453,1.5871999,5
"D04S1","Les Adrechs","Genista cinerea","Genista cinerea","D04S1XGencin","21/08/2008",2008,8,234,83.97468,1.5871999,5
"D04S1","Les Adrechs","Genista cinerea","Genista cinerea","D04S1XGencin","25/08/2008",2008,8,238,81.64835,1.5871999,5
"D04S1","Les Adrechs","Genista cinerea","Genista cinerea","D04S1XGencin","28/08/2008",2008,8,241,77.62731,1.5871999,5
"D04S1","Les Adrechs","Genista cinerea","Genista cinerea","D04S1XGencin","01/09/2008",2008,9,245,80.46479,1.5871999,5
"D04S1","Les Adrechs","Genista cinerea","Genista cinerea","D04S1XGencin","04/09/2008",2008,9,248,87.61832,1.5871999,5
"D04S1","Les Adrechs","Genista cinerea","Genista cinerea","D04S1XGencin","08/09/2008",2008,9,252,92.07154,1.5871999,5
"D04S1","Les Adrechs","Genista cinerea","Genista cinerea","D04S1XGencin","15/09/2008",2008,9,259,85.38711,1.5871999,5
"D04S1","Les Adrechs","Genista cinerea","Genista cinerea","D04S1XGencin","18/09/2008",2008,9,262,88.69378,1.5871999,5
"D04S1","Les Adrechs","Genista cinerea","Genista cinerea","D04S1XGencin","22/09/2008",2008,9,266,83.1318,1.5871999,5
"D04S1","Les Adrechs","Genista cinerea","Genista cinerea","D04S1XGencin","29/06/2009",2009,6,180,100.94713,1.5871999,5
"D04S1","Les Adrechs","Genista cinerea","Genista cinerea","D04S1XGencin","06/07/2009",2009,7,187,102.73729,1.7745435,4
"D04S1","Les Adrechs","Genista cinerea","Genista cinerea","D04S1XGencin","09/07/2009",2009,7,190,95.1095,1.5871999,5
"D04S1","Les Adrechs","Genista cinerea","Genista cinerea","D04S1XGencin","16/07/2009",2009,7,197,89.24162,1.5871999,5
"D04S1","Les Adrechs","Genista cinerea","Genista cinerea","D04S1XGencin","20/07/2009",2009,7,201,84.48551,1.5871999,5
"D04S1","Les Adrechs","Genista cinerea","Genista cinerea","D04S1XGencin","27/07/2009",2009,7,208,80.6485,1.5871999,5
"D04S1","Les Adrechs","Genista cinerea","Genista cinerea","D04S1XGencin","03/08/2009",2009,8,215,76.60859,1.5871999,5
"D04S1","Les Adrechs","Genista cinerea","Genista cinerea","D04S1XGencin","06/08/2009",2009,8,218,78.84198,1.5871999,5
"D04S1","Les Adrechs","Genista cinerea","Genista cinerea","D04S1XGencin","10/08/2009",2009,8,222,82.77123,1.5871999,5
"D04S1","Les Adrechs","Genista cinerea","Genista cinerea","D04S1XGencin","13/08/2009",2009,8,225,80.38556,1.5871999,5
"D04S1","Les Adrechs","Genista cinerea","Genista cinerea","D04S1XGencin","17/08/2009",2009,8,229,75.10304,1.5871999,5
"D04S1","Les Adrechs","Genista cinerea","Genista cinerea","D04S1XGencin","20/08/2009",2009,8,232,66.91266,1.5871999,5
"D04S1","Les Adrechs","Genista cinerea","Genista cinerea","D04S1XGencin","24/08/2009",2009,8,236,68.17463,1.5871999,5
"D04S1","Les Adrechs","Genista cinerea","Genista cinerea","D04S1XGencin","27/08/2009",2009,8,239,74.50221,1.5871999,5
"D04S1","Les Adrechs","Genista cinerea","Genista cinerea","D04S1XGencin","31/08/2009",2009,8,243,75.20762,1.5871999,5
"D04S1","Les Adrechs","Genista cinerea","Genista cinerea","D04S1XGencin","03/09/2009",2009,9,246,70.35007,1.5871999,5
"D04S1","Les Adrechs","Genista cinerea","Genista cinerea","D04S1XGencin","07/09/2009",2009,9,250,69.41864,1.5871999,5
"D04S1","Les Adrechs","Genista cinerea","Genista cinerea","D04S1XGencin","10/09/2009",2009,9,253,62.36532,1.5871999,5
"D04S1","Les Adrechs","Genista cinerea","Genista cinerea","D04S1XGencin","14/09/2009",2009,9,257,77.25115,1.5871999,5
"D04S1","Les Adrechs","Genista cinerea","Genista cinerea","D04S1XGencin","01/07/2010",2010,7,182,123.18035,1.5871999,5
"D04S1","Les Adrechs","Genista cinerea","Genista cinerea","D04S1XGencin","05/07/2010",2010,7,186,120.13892,1.5871999,5
"D04S1","Les Adrechs","Genista cinerea","Genista cinerea","D04S1XGencin","08/07/2010",2010,7,189,120.39237,1.5871999,5
"D04S1","Les Adrechs","Genista cinerea","Genista cinerea","D04S1XGencin","12/07/2010",2010,7,193,102.37102,1.5871999,5
"D04S1","Les Adrechs","Genista cinerea","Genista cinerea","D04S1XGencin","15/07/2010",2010,7,196,98.64321,1.5871999,5
"D04S1","Les Adrechs","Genista cinerea","Genista cinerea","D04S1XGencin","19/07/2010",2010,7,200,98.93872,1.5871999,5
"D04S1","Les Adrechs","Genista cinerea","Genista cinerea","D04S1XGencin","22/07/2010",2010,7,203,86.20028,1.5871999,5
"D04S1","Les Adrechs","Genista cinerea","Genista cinerea","D04S1XGencin","26/07/2010",2010,7,207,88.88509,1.5871999,5
"D04S1","Les Adrechs","Genista cinerea","Genista cinerea","D04S1XGencin","29/07/2010",2010,7,210,92.04548,1.5871999,5
"D04S1","Les Adrechs","Genista cinerea","Genista cinerea","D04S1XGencin","02/08/2010",2010,8,214,85.91869,1.5871999,5
"D04S1","Les Adrechs","Genista cinerea","Genista cinerea","D04S1XGencin","05/08/2010",2010,8,217,76.79397,1.5871999,5
"D04S1","Les Adrechs","Genista cinerea","Genista cinerea","D04S1XGencin","09/08/2010",2010,8,221,76.69064,1.5871999,5
"D04S1","Les Adrechs","Genista cinerea","Genista cinerea","D04S1XGencin","12/08/2010",2010,8,224,82.70292,1.5871999,5
"D04S1","Les Adrechs","Genista cinerea","Genista cinerea","D04S1XGencin","16/08/2010",2010,8,228,83.18778,1.5871999,5
"D04S1","Les Adrechs","Genista cinerea","Genista cinerea","D04S1XGencin","19/08/2010",2010,8,231,75.41571,1.5871999,5
"D04S1","Les Adrechs","Genista cinerea","Genista cinerea","D04S1XGencin","23/08/2010",2010,8,235,80.86636,1.5871999,5
"D04S1","Les Adrechs","Genista cinerea","Genista cinerea","D04S1XGencin","26/08/2010",2010,8,238,71.49164,1.5871999,5
"D04S1","Les Adrechs","Genista cinerea","Genista cinerea","D04S1XGencin","30/08/2010",2010,8,242,73.03056,1.5871999,5
"D04S1","Les Adrechs","Genista cinerea","Genista cinerea","D04S1XGencin","02/09/2010",2010,9,245,71.64449,1.5871999,5
"D04S1","Les Adrechs","Genista cinerea","Genista cinerea","D04S1XGencin","06/09/2010",2010,9,249,67.04853,1.7745435,4
"D04S1","Les Adrechs","Genista cinerea","Genista cinerea","D04S1XGencin","09/09/2010",2010,9,252,79.95583,1.5871999,5
"D04S1","Les Adrechs","Genista cinerea","Genista cinerea","D04S1XGencin","13/09/2010",2010,9,256,77.39589,1.5871999,5
"D04S1","Les Adrechs","Genista cinerea","Genista cinerea","D04S1XGencin","20/06/2011",2011,6,171,131.49381,1.7745435,4
"D04S1","Les Adrechs","Genista cinerea","Genista cinerea","D04S1XGencin","27/06/2011",2011,6,178,131.74377,1.5871999,5
"D04S1","Les Adrechs","Genista cinerea","Genista cinerea","D04S1XGencin","11/07/2011",2011,7,192,89.47947,1.5871999,5
"D04S1","Les Adrechs","Genista cinerea","Genista cinerea","D04S1XGencin","18/07/2011",2011,7,199,98.32981,1.5871999,5
"D04S1","Les Adrechs","Genista cinerea","Genista cinerea","D04S1XGencin","25/07/2011",2011,7,206,88.76102,1.5871999,5
"D04S1","Les Adrechs","Genista cinerea","Genista cinerea","D04S1XGencin","01/08/2011",2011,8,213,86.3379,1.5871999,5
"D04S1","Les Adrechs","Genista cinerea","Genista cinerea","D04S1XGencin","08/08/2011",2011,8,220,95.07699,1.5871999,5
"D04S1","Les Adrechs","Genista cinerea","Genista cinerea","D04S1XGencin","11/08/2011",2011,8,223,79.92654,1.5871999,5
"D04S1","Les Adrechs","Genista cinerea","Genista cinerea","D04S1XGencin","18/08/2011",2011,8,230,78.29768,1.5871999,5
"D04S1","Les Adrechs","Genista cinerea","Genista cinerea","D04S1XGencin","22/08/2011",2011,8,234,75.84604,1.5871999,5
"D04S1","Les Adrechs","Genista cinerea","Genista cinerea","D04S1XGencin","29/08/2011",2011,8,241,77.59478,1.5871999,5
"D04S1","Les Adrechs","Genista cinerea","Genista cinerea","D04S1XGencin","05/09/2011",2011,9,248,78.0188,1.5871999,5
"D04S1","Les Adrechs","Genista cinerea","Genista cinerea","D04S1XGencin","09/07/2012",2012,7,191,92.32517,1.5871999,5
"D04S1","Les Adrechs","Genista cinerea","Genista cinerea","D04S1XGencin","16/07/2012",2012,7,198,87.24463,1.7745435,4
"D04S1","Les Adrechs","Genista cinerea","Genista cinerea","D04S1XGencin","23/07/2012",2012,7,205,77.55087,1.5871999,5
"D04S1","Les Adrechs","Genista cinerea","Genista cinerea","D04S1XGencin","30/07/2012",2012,7,212,73.18494,1.5871999,5
"D04S1","Les Adrechs","Genista cinerea","Genista cinerea","D04S1XGencin","13/08/2012",2012,8,226,71.7867,1.5871999,5
"D04S1","Les Adrechs","Genista cinerea","Genista cinerea","D04S1XGencin","20/08/2012",2012,8,233,61.95161,1.5871999,5
"D04S1","Les Adrechs","Genista cinerea","Genista cinerea","D04S1XGencin","23/08/2012",2012,8,236,66.82203,1.5871999,5
"D04S1","Les Adrechs","Genista cinerea","Genista cinerea","D04S1XGencin","27/08/2012",2012,8,240,71.42116,1.5871999,5
"D04S1","Les Adrechs","Genista cinerea","Genista cinerea","D04S1XGencin","03/09/2012",2012,9,247,82.06609,1.7745435,4
"D04S1","Les Adrechs","Genista cinerea","Genista cinerea","D04S1XGencin","10/09/2012",2012,9,254,63.11903,1.5871999,5
"D04S1","Les Adrechs","Genista cinerea","Genista cinerea","D04S1XGencin","08/07/2013",2013,7,189,107.12058,1.5871999,5
"D04S1","Les Adrechs","Genista cinerea","Genista cinerea","D04S1XGencin","15/07/2013",2013,7,196,99.23543,1.5871999,5
"D04S1","Les Adrechs","Genista cinerea","Genista cinerea","D04S1XGencin","22/07/2013",2013,7,203,100.4356,1.5871999,5
"D04S1","Les Adrechs","Genista cinerea","Genista cinerea","D04S1XGencin","25/07/2013",2013,7,206,91.61916,1.5871999,5
"D04S1","Les Adrechs","Genista cinerea","Genista cinerea","D04S1XGencin","29/07/2013",2013,7,210,95.47786,1.5871999,5
"D04S1","Les Adrechs","Genista cinerea","Genista cinerea","D04S1XGencin","05/08/2013",2013,8,217,92.99718,1.5871999,5
"D04S1","Les Adrechs","Genista cinerea","Genista cinerea","D04S1XGencin","12/08/2013",2013,8,224,88.49466,1.5871999,5
"D04S1","Les Adrechs","Genista cinerea","Genista cinerea","D04S1XGencin","19/08/2013",2013,8,231,79.14919,1.5871999,5
"D04S1","Les Adrechs","Genista cinerea","Genista cinerea","D04S1XGencin","26/08/2013",2013,8,238,75.83753,1.5871999,5
"D04S1","Les Adrechs","Genista cinerea","Genista cinerea","D04S1XGencin","02/09/2013",2013,9,245,68.54624,1.5871999,5
"D04S1","Les Adrechs","Genista cinerea","Genista cinerea","D04S1XGencin","09/09/2013",2013,9,252,70.47981,1.5871999,5
"D04S1","Les Adrechs","Genista cinerea","Genista cinerea","D04S1XGencin","23/06/2014",2014,6,174,103.7262,1.7745435,4
"D04S1","Les Adrechs","Genista cinerea","Genista cinerea","D04S1XGencin","07/07/2014",2014,7,188,101.1019,1.5871999,5
"D04S1","Les Adrechs","Genista cinerea","Genista cinerea","D04S1XGencin","17/07/2014",2014,7,198,92.18856,1.5871999,5
"D04S1","Les Adrechs","Genista cinerea","Genista cinerea","D04S1XGencin","21/07/2014",2014,7,202,90.3257,1.5871999,5
"D04S1","Les Adrechs","Genista cinerea","Genista cinerea","D04S1XGencin","28/07/2014",2014,7,209,92.52723,1.5871999,5
"D04S1","Les Adrechs","Genista cinerea","Genista cinerea","D04S1XGencin","04/08/2014",2014,8,216,88.19681,1.5871999,5
"D04S1","Les Adrechs","Genista cinerea","Genista cinerea","D04S1XGencin","11/08/2014",2014,8,223,76.48091,1.5871999,5
"D04S1","Les Adrechs","Genista cinerea","Genista cinerea","D04S1XGencin","18/08/2014",2014,8,230,77.6395,1.7745435,4
"D04S1","Les Adrechs","Genista cinerea","Genista cinerea","D04S1XGencin","25/08/2014",2014,8,237,79.98006,1.5871999,5
"D04S1","Les Adrechs","Genista cinerea","Genista cinerea","D04S1XGencin","01/09/2014",2014,9,244,66.65339,1.5871999,5
"D04S1","Les Adrechs","Genista cinerea","Genista cinerea","D04S1XGencin","29/06/2015",2015,6,180,108.42919,1.5871999,5
"D04S1","Les Adrechs","Genista cinerea","Genista cinerea","D04S1XGencin","16/07/2015",2015,7,197,82.30799,1.5871999,5
"D04S1","Les Adrechs","Genista cinerea","Genista cinerea","D04S1XGencin","20/07/2015",2015,7,201,75.7483,2.0490663,3
"D04S1","Les Adrechs","Genista cinerea","Genista cinerea","D04S1XGencin","27/07/2015",2015,7,208,85.38181,1.5871999,5
"D04S1","Les Adrechs","Genista cinerea","Genista cinerea","D04S1XGencin","03/08/2015",2015,8,215,81.4597,1.5871999,5
"D04S1","Les Adrechs","Genista cinerea","Genista cinerea","D04S1XGencin","10/08/2015",2015,8,222,72.92275,1.5871999,5
"D04S1","Les Adrechs","Genista cinerea","Genista cinerea","D04S1XGencin","17/08/2015",2015,8,229,76.37904,1.5871999,5
"D04S1","Les Adrechs","Genista cinerea","Genista cinerea","D04S1XGencin","27/06/2016",2016,6,179,117.14297,1.5871999,5
"D04S1","Les Adrechs","Genista cinerea","Genista cinerea","D04S1XGencin","11/07/2016",2016,7,193,116.33943,1.5871999,5
"D04S1","Les Adrechs","Genista cinerea","Genista cinerea","D04S1XGencin","18/07/2016",2016,7,200,88.04379,1.5871999,5
"D04S1","Les Adrechs","Genista cinerea","Genista cinerea","D04S1XGencin","25/07/2016",2016,7,207,84.10602,2.0490663,3
"D04S1","Les Adrechs","Genista cinerea","Genista cinerea","D04S1XGencin","01/08/2016",2016,8,214,78.56549,1.5871999,5
"D04S1","Les Adrechs","Genista cinerea","Genista cinerea","D04S1XGencin","08/08/2016",2016,8,221,61.98809,1.7745435,4
"D04S1","Les Adrechs","Genista cinerea","Genista cinerea","D04S1XGencin","16/08/2016",2016,8,229,67.49054,1.7745435,4
"D04S1","Les Adrechs","Genista cinerea","Genista cinerea","D04S1XGencin","22/08/2016",2016,8,235,70.4192,1.5871999,5
"D04S1","Les Adrechs","Genista cinerea","Genista cinerea","D04S1XGencin","29/08/2016",2016,8,242,58.01328,1.5871999,5
"D04S1","Les Adrechs","Genista cinerea","Genista cinerea","D04S1XGencin","05/09/2016",2016,9,249,46.36448,1.7745435,4
"D04S1","Les Adrechs","Genista cinerea","Genista cinerea","D04S1XGencin","12/09/2016",2016,9,256,52.77012,1.5871999,5
"D04S1","Les Adrechs","Rosmarinus officinalis","Rosmarinus officinalis","D04S1XRosoff","11/07/1996",1996,7,193,128.57889,3.4339409,2
"D04S1","Les Adrechs","Rosmarinus officinalis","Rosmarinus officinalis","D04S1XRosoff","15/07/1996",1996,7,197,132.78521,2.1718149,5
"D04S1","Les Adrechs","Rosmarinus officinalis","Rosmarinus officinalis","D04S1XRosoff","18/07/1996",1996,7,200,135.28777,2.1718149,5
"D04S1","Les Adrechs","Rosmarinus officinalis","Rosmarinus officinalis","D04S1XRosoff","22/07/1996",1996,7,204,129.00678,2.1718149,5
"D04S1","Les Adrechs","Rosmarinus officinalis","Rosmarinus officinalis","D04S1XRosoff","25/07/1996",1996,7,207,110.80459,2.1718149,5
"D04S1","Les Adrechs","Rosmarinus officinalis","Rosmarinus officinalis","D04S1XRosoff","29/07/1996",1996,7,211,122.54175,2.1718149,5
"D04S1","Les Adrechs","Rosmarinus officinalis","Rosmarinus officinalis","D04S1XRosoff","01/08/1996",1996,8,214,102.13314,2.4281629,4
"D04S1","Les Adrechs","Rosmarinus officinalis","Rosmarinus officinalis","D04S1XRosoff","05/08/1996",1996,8,218,106.38926,2.1718149,5
"D04S1","Les Adrechs","Rosmarinus officinalis","Rosmarinus officinalis","D04S1XRosoff","08/08/1996",1996,8,221,104.89257,2.4281629,4
"D04S1","Les Adrechs","Rosmarinus officinalis","Rosmarinus officinalis","D04S1XRosoff","12/08/1996",1996,8,225,109.93317,2.4281629,4
"D04S1","Les Adrechs","Rosmarinus officinalis","Rosmarinus officinalis","D04S1XRosoff","19/08/1996",1996,8,232,105.48013,2.1718149,5
"D04S1","Les Adrechs","Rosmarinus officinalis","Rosmarinus officinalis","D04S1XRosoff","22/08/1996",1996,8,235,111.33282,2.1718149,5
"D04S1","Les Adrechs","Rosmarinus officinalis","Rosmarinus officinalis","D04S1XRosoff","26/08/1996",1996,8,239,109.88838,2.1718149,5
"D04S1","Les Adrechs","Rosmarinus officinalis","Rosmarinus officinalis","D04S1XRosoff","29/08/1996",1996,8,242,112.31799,2.1718149,5
"D04S1","Les Adrechs","Rosmarinus officinalis","Rosmarinus officinalis","D04S1XRosoff","02/09/1996",1996,9,246,99.64014,2.1718149,5
"D04S1","Les Adrechs","Rosmarinus officinalis","Rosmarinus officinalis","D04S1XRosoff","30/06/1997",1997,6,181,115.0686,2.1718149,5
"D04S1","Les Adrechs","Rosmarinus officinalis","Rosmarinus officinalis","D04S1XRosoff","03/07/1997",1997,7,184,120.59335,2.1718149,5
"D04S1","Les Adrechs","Rosmarinus officinalis","Rosmarinus officinalis","D04S1XRosoff","07/07/1997",1997,7,188,109.69576,2.1718149,5
"D04S1","Les Adrechs","Rosmarinus officinalis","Rosmarinus officinalis","D04S1XRosoff","10/07/1997",1997,7,191,122.58055,2.4281629,4
"D04S1","Les Adrechs","Rosmarinus officinalis","Rosmarinus officinalis","D04S1XRosoff","17/07/1997",1997,7,198,96.00208,2.1718149,5
"D04S1","Les Adrechs","Rosmarinus officinalis","Rosmarinus officinalis","D04S1XRosoff","24/07/1997",1997,7,205,86.08455,2.1718149,5
"D04S1","Les Adrechs","Rosmarinus officinalis","Rosmarinus officinalis","D04S1XRosoff","28/07/1997",1997,7,209,96.18024,2.1718149,5
"D04S1","Les Adrechs","Rosmarinus officinalis","Rosmarinus officinalis","D04S1XRosoff","31/07/1997",1997,7,212,91.5075,2.1718149,5
"D04S1","Les Adrechs","Rosmarinus officinalis","Rosmarinus officinalis","D04S1XRosoff","04/08/1997",1997,8,216,80.18169,2.1718149,5
"D04S1","Les Adrechs","Rosmarinus officinalis","Rosmarinus officinalis","D04S1XRosoff","07/08/1997",1997,8,219,87.47749,2.1718149,5
"D04S1","Les Adrechs","Rosmarinus officinalis","Rosmarinus officinalis","D04S1XRosoff","18/08/1997",1997,8,230,98.42042,2.1718149,5
"D04S1","Les Adrechs","Rosmarinus officinalis","Rosmarinus officinalis","D04S1XRosoff","21/08/1997",1997,8,233,98.49325,2.1718149,5
"D04S1","Les Adrechs","Rosmarinus officinalis","Rosmarinus officinalis","D04S1XRosoff","25/08/1997",1997,8,237,97.47814,2.1718149,5
"D04S1","Les Adrechs","Rosmarinus officinalis","Rosmarinus officinalis","D04S1XRosoff","01/09/1997",1997,9,244,100.79473,2.1718149,5
"D04S1","Les Adrechs","Rosmarinus officinalis","Rosmarinus officinalis","D04S1XRosoff","04/09/1997",1997,9,247,97.54757,2.1718149,5
"D04S1","Les Adrechs","Rosmarinus officinalis","Rosmarinus officinalis","D04S1XRosoff","08/09/1997",1997,9,251,98.02577,2.1718149,5
"D04S1","Les Adrechs","Rosmarinus officinalis","Rosmarinus officinalis","D04S1XRosoff","11/09/1997",1997,9,254,102.00753,2.1718149,5
"D04S1","Les Adrechs","Rosmarinus officinalis","Rosmarinus officinalis","D04S1XRosoff","29/06/1998",1998,6,180,121.93329,2.1718149,5
"D04S1","Les Adrechs","Rosmarinus officinalis","Rosmarinus officinalis","D04S1XRosoff","02/07/1998",1998,7,183,113.98331,2.1718149,5
